T1P1,T1P2,T2P1,P2P2,set winner,T1Score,T2Score
jibril cameron tomaz,jah ridin',x1,jomo,1,1,2
samplay,mahie,can~d,g,0,2,0
alextheant,squeachu,rashattack,adamkex,1,0,2
lactose lad,moone,x1,jomo,1,0,2
badnight,exile,jibril cameron tomaz,jah ridin',1,0,2
samplay,mahie,rashattack,adamkex,0,2,0
can~d,g,x1,jomo,1,0,2
alextheant,squeachu,jibril cameron tomaz,jah ridin',1,0,2
lactose lad,moone,badnight,exile,0,2,1
samplay,mahie,x1,jomo,0,2,0
rashattack,adamkex,jibril cameron tomaz,jah ridin',1,0,2
can~d,g,badnight,exile,0,2,0
alextheant,squeachu,lactose lad,moone,0,2,0
samplay,mahie,jibril cameron tomaz,jah ridin',0,2,0
x1,jomo,badnight,exile,0,2,0
rashattack,adamkex,lactose lad,moone,0,2,0
can~d,g,alextheant,squeachu,1,0,2
prinz,kellner,bocaj,20fu,0,2,0
king funk,jjlinyard,hy,bjt,0,2,0
cpt.zeppo,looman,lultam,diamond zero,0,2,0
