P1,P2,set winner,P1Score,P2Score
wilksy15,triple finish,0,2,0
wilksy15,dunker,0,2,0
wilksy15,lian,1,1,2
wilksy15,ruffian,0,2,0
kall,opto,0,2,0
jenzo,shaotime,0,2,0
awesomebee,redlime,1,0,2
whoophee,kall,0,2,0
jrose,gunfall,0,2,0
xzx,tooi,0,2,0
gijsbeer,snowscape,0,2,0
aperture,jenzo,0,2,0
whiny,routa,0,2,0
zht,redlime,0,2,0
dinamirer,legic,1,0,2
whoophee,jrose,0,2,1
xzx,gijsbeer,0,2,0
aperture,whiny,0,2,0
zht,legic,1,1,2
whoophee,xzx,0,2,1
aperture,legic,0,2,0
whoophee,aperture,0,-2,-2
dinamirer,opto,0,2,0
snowscape,shaotime,1,0,2
gunfall,awesomebee,0,2,0
dinamirer,redlime,0,2,0
routa,jenzo,1,1,2
shaotime,tooi,1,1,2
gunfall,kall,1,0,2
gijsbeer,dinamirer,1,1,2
jrose,jenzo,0,2,1
zht,tooi,0,2,0
whiny,kall,0,2,0
dinamirer,jrose,0,2,1
zht,whiny,0,2,1
legic,dinamirer,1,1,2
xzx,zht,1,1,2
dinamirer,zht,0,-2,-2
24914,erra,0,2,0
taiki,quepasacontigo,1,0,2
peeko,pyr0,1,0,2
el_pitikla,24914,0,2,0
boombucket,fabz,1,0,2
dark,supereme,0,2,0
karvis,west,0,2,0
c.r.z,quepasacontigo,0,2,0
day,smashracer,0,2,0
suntherion,pyr0,0,2,0
koji,ontagion,0,2,0
el_pitikla,fabz,0,2,0
dark,karvis,0,2,0
c.r.z,day,0,2,0
suntherion,koji,0,2,0
el_pitikla,dark,0,2,0
c.r.z,suntherion,0,2,0
el_pitikla,c.r.z,0,-2,-2
ontagion,erra,0,0,-1
west,taiki,1,0,2
boombucket,peeko,0,0,-1
ontagion,pyr0,0,2,0
smashracer,quepasacontigo,1,0,2
taiki,supereme,1,1,2
boombucket,24914,1,0,2
karvis,ontagion,0,2,0
fabz,quepasacontigo,0,2,0
koji,supereme,0,2,0
day,24914,0,2,0
karvis,fabz,1,0,2
koji,day,0,2,1
suntherion,fabz,0,2,0
dark,koji,0,2,0
suntherion,dark,0,-2,-2
cyve,wreck-it mundo,0,2,0
whoophee,aperture,0,2,1
s1,tonsana,0,2,0
| iamaho,enki,0,2,0
mr.r,el_bardo,0,2,0
