P1,P2,set winner,P1Score,P2Score
ghidra,salt mine,0,2,0
ghidra,viceroy,0,2,0
takun,8njay,1,0,2
woof,tranq,1,-1,0
dr. rainbow bear,harvey_birdman,0,2,1
docninj,delarock,0,0,-1
arsi,8njay,1,0,2
viceroy,tranq,0,2,0
sweaty,dr. rainbow bear,1,1,2
bortogo,docninj,0,2,1
8njay,viceroy,1,0,2
dr. rainbow bear,bortogo,1,0,2
jepr,viceroy,1,0,2
argo,bortogo,0,2,0
viceroy,argo,0,2,1
salt mine,viceroy,1,1,2
bread,leahboo,0,2,0
quiche,debra!,1,1,2
stus,teenagemutantgingerturtle,0,2,0
loveswater,hot toddy,1,1,2
by9,nico,0,2,0
humble,phenoz,1,1,2
captwheatroll,grin,0,2,1
jamis,nfreak,1,1,2
bread,debra!,0,2,0
stus,hot toddy,1,0,2
by9,phenoz,1,1,2
captwheatroll,nfreak,1,0,2
bread,hot toddy,1,0,2
phenoz,nfreak,0,2,0
hot toddy,phenoz,0,2,0
hot toddy,bread,1,0,2
bread,hot toddy,0,2,1
leahboo,quiche,0,2,0
teenagemutantgingerturtle,loveswater,0,2,0
nico,humble,1,0,2
grin,jamis,0,2,0
captwheatroll,leahboo,1,0,2
by9,teenagemutantgingerturtle,0,2,1
stus,humble,0,2,0
debra!,grin,0,2,1
leahboo,by9,0,2,1
stus,debra!,0,2,0
bread,leahboo,0,2,0
nfreak,stus,0,2,0
bread,nfreak,0,2,0
phenoz,bread,1,-1,0
jimmy rustler,swankeaboo,0,2,1
nonk,shirley,0,0,-1
cowboy dan,megaamoonguss,0,2,1
nuro,the end,0,2,0
ted greene,forte,0,2,0
blitxen,20xx,0,2,0
maku,thechocolatelava,0,2,0
pushin,kingu,0,2,0
jimmy rustler,nonk,0,2,0
cowboy dan,nuro,1,0,2
ted greene,blitxen,0,2,0
maku,pushin,0,2,0
jimmy rustler,nuro,1,0,2
ted greene,maku,1,0,2
nuro,maku,0,2,1
nuro,maku,0,2,0
swankeaboo,shirley,0,0,-1
megaamoonguss,the end,1,1,2
forte,20xx,1,0,2
thechocolatelava,kingu,0,2,1
pushin,swankeaboo,1,0,2
blitxen,the end,1,0,2
cowboy dan,20xx,1,1,2
nonk,thechocolatelava,1,0,2
swankeaboo,the end,0,2,0
20xx,thechocolatelava,1,0,2
jimmy rustler,swankeaboo,0,2,1
ted greene,thechocolatelava,1,0,2
jimmy rustler,thechocolatelava,0,2,0
maku,jimmy rustler,0,2,0
fury,proxy,0,2,0
waga,jamis,1,-1,0
zebra,debra!,1,0,2
sweat,potato,0,2,0
geoscyl,catan,1,-1,0
bell pepper,grin,1,0,2
loveswater,bambooo,0,2,0
humble,nugz,0,2,0
fury,jamis,0,2,0
debra!,sweat,0,2,0
catan,grin,0,2,0
loveswater,humble,1,0,2
fury,debra!,0,2,0
catan,humble,1,1,2
