P1,P2,set winner,P1Score,P2Score
panic,whiskey milk,0,2,0
leahboo,g~man the cosmic destroyer,1,0,2
ragingcherry,panic,1,1,2
khale,g~man the cosmic destroyer,0,2,0
panic,khale,1,0,2
alphicans,khale,0,-2,-2
walrus,kevin,1,0,2
v$,jordova,0,2,1
stick,mom's   spaghetti,0,2,0
urbanlime,legion,1,0,2
enjoiful,lvl 20 magikarp,1,-1,0
krad,samate,0,2,1
minty,kevin,0,2,0
v$,stick,0,2,0
devastation,legion,0,2,0
lvl 20 magikarp,krad,1,0,2
minty,v$,0,2,0
devastation,krad,0,2,0
minty,devastation,0,2,0
jordova,mom's   spaghetti,0,2,0
enjoiful,samate,1,0,2
lvl 20 magikarp,walrus,0,2,0
legion,jordova,0,2,0
stick,urbanlime,1,1,2
kevin,samate,1,1,2
lvl 20 magikarp,legion,1,0,2
urbanlime,samate,1,0,2
v$,legion,1,0,2
krad,samate,1,0,2
legion,samate,1,0,2
devastation,samate,0,-2,-2
hatmadder,starelf,1,-2,-2
tranmobile,sinist3r,0,-2,-2
cow,homebad,0,-2,-2
appel,ironblock,1,-2,-2
elcancell,t-town,0,-2,-2
ludwig,maximo,1,-2,-2
swiftbass,starelf,0,-2,-2
tranmobile,cow,0,-2,-2
straight,ironblock,0,-2,-2
elcancell,maximo,0,-2,-2
swiftbass,tranmobile,0,-2,-2
straight,elcancell,1,-2,-2
swiftbass,elcancell,0,2,0
sinist3r,homebad,1,-2,-2
t-town,ludwig,1,-2,-2
maximo,hatmadder,0,-2,-2
ironblock,homebad,0,-2,-2
cow,appel,0,-2,-2
starelf,ludwig,1,-2,-2
maximo,ironblock,0,-2,-2
cow,ludwig,0,-2,-2
tranmobile,maximo,1,-2,-2
straight,cow,1,-2,-2
maximo,cow,1,-2,-2
elcancell,cow,0,-2,-2
ango,pod,1,-1,0
jsal,bear,0,-2,-2
dwreck,corruption925,0,-2,-2
jacob,rickpicks,0,-2,-2
edwin...,frozenspade,1,-2,-2
theobsoletecomputer,brosef stylin,1,-2,-2
upke,pod,0,0,-1
jsal,dwreck,1,-2,-2
one punch van,jacob,1,-1,0
frozenspade,brosef stylin,0,-2,-2
upke,dwreck,0,-2,-2
jacob,frozenspade,0,-2,-2
upke,jacob,0,-2,-2
bear,corruption925,1,-2,-2
edwin...,theobsoletecomputer,0,-2,-2
brosef stylin,ango,0,0,-1
one punch van,corruption925,1,-1,0
jsal,rickpicks,0,-2,-2
pod,edwin...,0,-2,-2
brosef stylin,corruption925,1,-2,-2
jsal,pod,1,-2,-2
dwreck,corruption925,0,-2,-2
frozenspade,pod,1,-2,-2
dwreck,pod,1,-2,-2
jacob,pod,0,-2,-2
em,sacto style,1,-1,0
coveredinbees,birdshit,1,0,2
whiz kid,takeover,0,0,-1
tblow,tc,1,0,2
raish,joshuwasha,0,2,1
blackjack,ironpool,0,0,-1
germ,sacto style,1,-1,0
birdshit,whiz kid,0,2,0
eliott,tc,0,2,0
raish,blackjack,0,2,1
sacto style,birdshit,1,0,2
eliott,raish,0,2,0
birdshit,eliott,1,-2,-2
coveredinbees,takeover,0,0,-1
joshuwasha,ironpool,0,0,-1
blackjack,em,0,0,-1
tc,coveredinbees,0,2,0
whiz kid,tblow,1,0,2
germ,joshuwasha,1,-1,0
blackjack,tc,1,0,2
tblow,joshuwasha,1,0,2
sacto style,tc,1,0,2
raish,joshuwasha,1,0,2
tc,joshuwasha,0,2,1
birdshit,tc,0,-2,-2
kebab,gh0st,1,0,2
trustmeimblack,sjw,0,2,0
crilles,han,1,0,2
1nertia,trouts,1,0,2
tee knock,kanti,1,0,2
freky,d.m.,1,0,2
onion,gh0st,0,2,0
trustmeimblack,han,1,1,2
rustin,trouts,0,2,0
kanti,d.m.,0,2,0
onion,han,0,2,0
rustin,kanti,0,2,0
onion,rustin,1,0,2
sjw,crilles,0,2,0
tee knock,freky,0,2,0
d.m.,kebab,0,2,0
trouts,sjw,0,2,0
trustmeimblack,1nertia,0,2,0
gh0st,tee knock,1,0,2
d.m.,trouts,0,2,0
trustmeimblack,tee knock,1,0,2
han,d.m.,1,0,2
kanti,tee knock,0,2,0
d.m.,kanti,1,0,2
onion,kanti,0,-2,-2
pog0,mortfeld,0,2,0
frobey,bor,1,0,2
chuluu,smirked,1,0,2
gabezilla,darkclops,0,2,1
soccermom69,dankmemer420,0,2,0
xiivi,sleepy time,0,2,0
medz,pog0,0,2,1
bor,smirked,0,2,1
gimr,gabezilla,0,2,0
