T1P1,T1P2,T2P1,P2P2,set winner,T1Score,T2Score
mkleo,ally,kameme,abadango,0,2,0
ranai,komorikiri,mvd,esam,0,2,0
zero,nairo,anti,salem,1,1,3
mkleo,ally,ranai,komorikiri,0,3,1
anti,salem,mkleo,ally,1,1,3
mkleo,ally,ranai,komorikiri,0,3,1
umeki,earth,rain,kuro,1,0,2
big d,firefly,ito,falln,1,1,2
manny,day,bestness,diablo,1,1,2
trevonte,soronie,dath,nickriddle,1,1,2
nietono,nyanko,you3,kei,0,2,0
javi,chag,regi shikimi,ic,0,0,-1
zinoto,ned,braixen,fedvsrafa,0,2,0
jtails,zenyou,afro smash,silentdoom,0,2,0
samsora,dabuz,jk,lycan,0,2,0
solid,ollie,shoyo james,schwapple,0,0,-1
dyr,fatality,koolaid,hackoru,0,2,0
mrconcon,tearbear,k9sbruce,ss,0,2,1
remzi,raffi-x,papa wall,raptor,1,1,2
captain l,locus,legit,virus,0,2,0
6wx,rango,9b,filip,0,2,0
xzax,rice,soulimar,teb,1,0,2
rain,kuro,ito,falln,0,2,1
bestness,diablo,dath,nickriddle,1,0,2
nietono,nyanko,javi,chag,0,2,0
zinoto,ned,jtails,zenyou,1,1,2
samsora,dabuz,solid,ollie,0,2,0
dyr,fatality,mrconcon,tearbear,1,1,2
papa wall,raptor,captain l,locus,1,0,2
6wx,rango,soulimar,teb,1,0,2
tyrant,shaky,rain,kuro,1,0,2
mr.r,s1,dath,nickriddle,0,2,1
larry lurr,rich brown,nietono,nyanko,1,0,2
weegee,shadow_foxxd,jtails,zenyou,0,2,0
void,nakat,samsora,dabuz,1,1,2
captainzack,pink fresh,mrconcon,tearbear,0,2,0
mr.e,mew2king,captain l,locus,0,2,1
aarvark,elegant,soulimar,teb,0,2,1
rain,kuro,mr.r,s1,1,1,2
nietono,nyanko,weegee,shadow_foxxd,0,2,0
samsora,dabuz,captainzack,pink fresh,1,1,2
mr.e,mew2king,aarvark,elegant,1,0,2
kameme,abadango,mr.r,s1,0,2,1
mvd,esam,nietono,nyanko,0,2,0
false,tweek,captainzack,pink fresh,1,0,2
marss,pugwest,aarvark,elegant,1,1,2
kameme,abadango,mvd,esam,0,3,1
captainzack,pink fresh,aarvark,elegant,1,1,3
zero,nairo,kameme,abadango,0,3,2
ranai,komorikiri,aarvark,elegant,0,3,1
zero,nairo,ranai,komorikiri,1,2,3
anti,salem,ranai,komorikiri,1,1,3
